x,xp,y,yp,t,p
-5.600929725915193558e-03,-1.477196929045021534e-03,-2.876352518796920776e-04,4.202531126793473959e-04,9.924789289017521554e-12,-9.083751589059829712e-03
1.032148371450603008e-03,-1.396611914969980717e-03,-4.957281635142862797e-04,1.346000353805720806e-03,-1.603810313721698577e-11,9.296729229390621185e-03
-7.756867446005344391e-03,-1.447586808353662491e-03,2.824985131155699492e-04,-4.796950379386544228e-04,2.723331456178090804e-11,-1.546551473438739777e-02
-6.495905690826475620e-04,-9.837717516347765923e-04,-7.283994928002357483e-04,1.217419514432549477e-03,-1.504809124530659403e-11,5.022551864385604858e-03
-2.649187110364437103e-03,-2.838067302946001291e-04,-2.535162202548235655e-04,6.357532693073153496e-04,1.816136325528960871e-12,-1.354794134385883808e-03
-4.386611282825469971e-03,-6.332987686619162560e-04,-4.867707903031259775e-04,5.625957273878157139e-04,3.379688889859622236e-12,-5.481964442878961563e-03
-6.895617116242647171e-03,-8.259546593762934208e-04,-1.944152172654867172e-04,6.759553798474371433e-05,1.907465504991101568e-11,-1.255631074309349060e-02
1.554532558657228947e-03,-1.378646353259682655e-03,-8.980858838185667992e-04,2.271344885230064392e-03,-2.101946394716946998e-11,1.188337616622447968e-02
7.971434970386326313e-04,-7.715757237747311592e-04,-6.390111520886421204e-04,1.872379682026803493e-03,-1.329266210992052777e-11,9.068437851965427399e-03
-7.091250270605087280e-03,-2.897790691349655390e-04,-9.530656097922474146e-05,-1.448354887543246150e-04,2.256651289445077424e-11,-1.325628627091646194e-02
-1.850253785960376263e-03,-1.166277099400758743e-03,-5.360712530091404915e-04,1.495475764386355877e-03,-2.220462529123334861e-12,1.503201667219400406e-03
1.468194066546857357e-03,-1.037483219988644123e-03,-7.477972540073096752e-04,2.033879049122333527e-03,-2.052068064084533461e-11,1.138254627585411072e-02
-3.168662777170538902e-03,-2.020939486101269722e-03,-7.907428662292659283e-04,1.183994696475565434e-03,-5.778271958134517661e-12,-1.686036819592118263e-03
-6.977944169193506241e-03,-4.930660361424088478e-04,1.661341666476801038e-04,-5.145843024365603924e-04,2.152642647468283599e-11,-1.316894870251417160e-02
-9.159751934930682182e-04,1.364532945444807410e-04,-5.986629985272884369e-04,1.438958919607102871e-03,-6.092342776098380597e-12,3.989175427705049515e-03
2.974655013531446457e-03,7.472133729606866837e-04,-3.354095679242163897e-04,1.338318572379648685e-03,-2.528448977967556743e-11,1.506141480058431625e-02
2.618317492306232452e-03,-1.090194215066730976e-03,-5.155912949703633785e-04,1.661570044234395027e-03,-2.160169092213504172e-11,1.374515425413846970e-02
-2.618773141875863075e-03,-2.518089022487401962e-04,-6.587942480109632015e-04,1.281241769902408123e-03,-4.620574756142303841e-13,-3.702104149851948023e-04
-2.915774006396532059e-03,-2.025325316935777664e-03,-5.964043084532022476e-04,1.131806988269090652e-03,-3.052051233271013686e-12,-1.392422011122107506e-03
5.722695030272006989e-03,3.604509693104773760e-04,-3.585029335226863623e-04,1.395735074765980244e-03,-4.211141851895305876e-11,2.335167676210403442e-02
1.291165594011545181e-03,-4.762665485031902790e-04,-9.082535398192703724e-04,1.885907608084380627e-03,-2.002384195953776924e-11,1.112799718976020813e-02
-5.415073130279779434e-03,-6.290458259172737598e-04,-4.750723310280591249e-04,3.047416976187378168e-04,9.262268903242887319e-12,-8.007763884961605072e-03
4.132926464080810547e-03,-6.347526214085519314e-04,-5.536188837140798569e-04,2.037286991253495216e-03,-2.956657835229137277e-11,1.888340339064598083e-02
-6.027292460203170776e-03,-1.386597519740462303e-03,-7.136575732147321105e-05,4.056021498399786651e-05,1.471495494898000800e-11,-1.027990411967039108e-02
-3.873974084854125977e-03,-8.006205898709595203e-04,-1.852432615123689175e-04,7.267564651556313038e-04,9.796304392684085371e-12,-4.596378188580274582e-03
-7.746509276330471039e-03,-9.181384812109172344e-04,1.090956429834477603e-04,-3.770876501221209764e-04,2.582603748912948305e-11,-1.528544537723064423e-02
5.896041402593255043e-04,8.989116176962852478e-04,-5.648378282785415649e-04,1.362574053928256035e-03,-1.445112432496564736e-11,8.768200874328613281e-03
-1.380069588776677847e-04,-1.231806381838396192e-04,-1.607731683179736137e-04,7.596498471684753895e-04,-6.553934912140180202e-12,5.052574910223484039e-03
-6.025008857250213623e-03,-7.721564034000039101e-04,-3.257875796407461166e-04,4.880513006355613470e-04,1.570745096490799853e-11,-1.018217392265796661e-02
-2.900479594245553017e-03,-9.821723215281963348e-04,-5.074011278338730335e-04,1.115178922191262245e-03,-5.739337499179042457e-13,-1.637056702747941017e-03
5.312799010425806046e-03,4.894416779279708862e-04,-2.378549397690221667e-04,1.193076372146606445e-03,-3.500508216625064506e-11,2.127943187952041626e-02
-6.505850236862897873e-03,-1.568638370372354984e-03,-1.583944977028295398e-04,3.239235084038227797e-04,1.802970099606948651e-11,-1.160075049847364426e-02
-2.823731862008571625e-03,3.602827200666069984e-04,-3.194674718542955816e-05,4.745732003357261419e-04,4.819554477730747521e-12,-2.294699894264340401e-03
-5.073673557490110397e-03,-1.429988071322441101e-03,-1.228884648298844695e-04,1.381432957714423537e-04,1.077049300440835466e-11,-7.849229499697685242e-03
-6.844396237283945084e-03,-8.012785110622644424e-04,-1.695357241260353476e-05,-1.721712178550660610e-04,2.221741193797477365e-11,-1.275368034839630127e-02
-1.027197111397981644e-03,-1.819887431338429451e-03,-1.053254469297826290e-03,1.739247352816164494e-03,-1.437706984713793545e-11,4.799460526555776596e-03
-3.545708954334259033e-03,-4.289352509658783674e-04,-4.197045345790684223e-04,9.996209992095828056e-04,5.134709064186226968e-12,-3.503848565742373466e-03
-5.395857617259025574e-03,-2.623660024255514145e-03,-3.449787909630686045e-04,6.071123061701655388e-04,8.629905817736371887e-12,-8.258813060820102692e-03
7.424262585118412971e-04,-2.566811745055019855e-04,-4.849205142818391323e-04,1.453594886697828770e-03,-1.066863090926073454e-11,8.661407977342605591e-03
-2.241436857730150223e-03,7.060013740556314588e-05,-3.022862074431031942e-04,6.371085182763636112e-04,-2.587239667298235624e-12,-1.388120581395924091e-04
-1.026008278131484985e-03,-3.181057400070130825e-04,-5.473730852827429771e-04,1.565488870255649090e-03,-5.793625561939519386e-12,3.747381968423724174e-03
-2.401877194643020630e-03,-6.623480294365435839e-05,-1.562076067784801126e-04,6.964300409890711308e-04,4.754375278887001954e-12,-8.039325475692749023e-04
-4.504099488258361816e-03,-8.291430422104895115e-04,-4.851097473874688148e-04,5.883293924853205681e-04,5.743329423157916835e-12,-5.773967597633600235e-03
3.390646772459149361e-03,9.192727884510532022e-05,-2.935419033747166395e-04,1.444184454157948494e-03,-2.301556167871865455e-11,1.627713069319725037e-02
3.133777296170592308e-03,4.915340687148272991e-04,-3.933227853849530220e-04,1.413855468854308128e-03,-2.064400213275252582e-11,1.500581577420234680e-02
2.007876522839069366e-03,-1.057324232533574104e-03,-5.445086280815303326e-04,1.833150628954172134e-03,-2.161891152208106348e-11,1.206835359334945679e-02
4.626350011676549911e-03,8.770750137045979500e-04,-1.630641490919515491e-04,1.006692764349281788e-03,-3.318894811754624641e-11,1.947961375117301941e-02
-1.277658506296575069e-03,-2.266933210194110870e-03,-6.505483761429786682e-04,1.614698674529790878e-03,-1.011702960990179534e-11,3.154209814965724945e-03
-3.642085008323192596e-03,-2.188502257922664285e-04,8.447282016277313232e-05,-1.060216090991161764e-04,5.738443140806959164e-12,-4.534791689366102219e-03
-5.144554655998945236e-03,1.183828135253861547e-04,4.876591265201568604e-05,-1.845906663220375776e-04,9.315710529367304815e-12,-8.370710536837577820e-03
4.235148429870605469e-03,4.130771558266133070e-04,-2.770831342786550522e-04,1.552502159029245377e-03,-2.874876552094729476e-11,1.900554262101650238e-02
-1.390466117300093174e-03,6.030617078067734838e-05,-7.247581379488110542e-04,1.340007409453392029e-03,-8.124089075078888555e-12,3.045869991183280945e-03
-5.402936134487390518e-03,-6.763437413610517979e-04,-5.638240836560726166e-04,5.847604479640722275e-04,9.750753156290148382e-12,-7.996287196874618530e-03
1.470411516493186355e-04,1.039562164805829525e-03,-4.764435288961976767e-04,8.858911460265517235e-04,-1.328155033869515833e-11,6.985886953771114349e-03
1.710501033812761307e-03,-8.794875466264784336e-04,-5.620958399958908558e-04,1.968021271750330925e-03,-1.593780489528295874e-11,1.191437710076570511e-02
-1.242292812094092369e-03,-2.508446574211120605e-03,-4.056648176629096270e-04,1.401065848767757416e-03,-9.535457493048404842e-12,2.677114447578787804e-03
-7.947442121803760529e-03,-8.200596203096210957e-04,8.866511052474379539e-05,-5.001394310966134071e-04,2.729058472261680635e-11,-1.564266346395015717e-02
-5.750197451561689377e-03,-6.586873205378651619e-04,-2.062929415842518210e-04,1.067694975063204765e-04,1.397154180543536128e-11,-9.483709931373596191e-03
1.815651310607790947e-03,-5.386246484704315662e-04,-4.814647836610674858e-04,1.393279409967362881e-03,-2.021553237308015838e-11,1.127844396978616714e-02
3.040676936507225037e-03,-1.643565599806606770e-03,-8.222567266784608364e-04,2.266002353280782700e-03,-3.117452476719684284e-11,1.559365820139646530e-02
-2.555644139647483826e-03,-1.784066553227603436e-03,-5.033802008256316185e-04,9.776536608114838600e-04,-2.296264957693527897e-12,-5.052778287790715694e-04
-6.349457427859306335e-03,-5.266270018182694912e-04,-5.964934643998276442e-07,-2.404586120974272490e-04,1.899422286122387504e-11,-1.135786902159452438e-02
1.249288761755451560e-04,-5.711487028747797012e-04,-7.190314354375004768e-04,1.500568003393709660e-03,-1.496932092170943918e-11,7.035813294351100922e-03
-1.037092064507305622e-03,-9.731811005622148514e-04,-5.945680313743650913e-04,1.082550617866218090e-03,-7.293048977230487395e-12,3.832225920632481575e-03
-5.657977890223264694e-03,-9.265848784707486629e-04,3.497950820019468665e-05,-1.194025535369291902e-04,1.347064300383227220e-11,-9.825745597481727600e-03
5.002656951546669006e-03,8.025486604310572147e-04,-4.701014549937099218e-04,1.204710570164024830e-03,-3.577797433318430365e-11,2.074041403830051422e-02
-6.697053555399179459e-03,-8.444981067441403866e-04,-2.677654556464403868e-04,1.421947818016633391e-04,1.527259742284403643e-11,-1.173421740531921387e-02
2.733128610998392105e-03,9.184525697492063046e-04,-3.458964056335389614e-04,1.172919641248881817e-03,-2.371252846855576024e-11,1.424939278513193130e-02
-3.021105425432324409e-03,-6.613641744479537010e-04,-6.212038570083677769e-04,1.042749150656163692e-03,-3.383727217691478995e-13,-1.483522937633097172e-03
1.338435336947441101e-03,-1.366788055747747421e-04,-5.284607759676873684e-04,1.581889344379305840e-03,-1.994433437846332424e-11,1.006487105041742325e-02
1.164999790489673615e-03,-1.175996148958802223e-03,-6.497109425254166126e-04,1.572189852595329285e-03,-1.546593061951817560e-11,1.024494040757417679e-02
-3.965598996728658676e-03,-1.517840777523815632e-03,-5.716573214158415794e-04,1.033329986967146397e-03,3.907522742874203203e-12,-4.188013728708028793e-03
2.112518996000289917e-03,2.028657763730734587e-04,-1.990323507925495505e-04,1.146322349086403847e-03,-1.510518793379489466e-11,1.176566444337368011e-02
4.567167256027460098e-03,-2.316030004294589162e-04,-6.671239971183240414e-04,1.832347479648888111e-03,-3.613542451375018061e-11,2.064084634184837341e-02
1.198476646095514297e-03,9.283139952458441257e-04,-5.040781688876450062e-04,1.008616527542471886e-03,-1.536627249054678401e-11,1.000292785465717316e-02
-1.388703822158277035e-03,-1.925197138916701078e-04,-2.845074923243373632e-04,5.366784171201288700e-04,-6.128456683102134761e-12,2.163818804547190666e-03
-5.391633603721857071e-03,-1.222868217155337334e-03,-1.903720112750306726e-04,5.410075027612037957e-05,1.049528346175332416e-11,-8.592079393565654755e-03
-3.634622320532798767e-03,-1.648056204430758953e-03,-3.772819763980805874e-04,7.464137743227183819e-04,2.905853075524378326e-12,-3.605331294238567352e-03
-6.544142961502075195e-04,-1.440514111891388893e-03,-3.822516591753810644e-04,1.499255537055432796e-03,-5.860095395049391698e-12,4.750865511596202850e-03
1.586864585988223553e-03,3.373338840901851654e-04,-5.403827526606619358e-04,1.737231854349374771e-03,-1.783840956892657204e-11,1.186854112893342972e-02
2.172929700464010239e-03,-3.532493137754499912e-04,-4.755703266710042953e-04,1.333683729171752930e-03,-1.881579440865532860e-11,1.221454516053199768e-02
2.624948276206851006e-03,-7.193107740022242069e-04,-6.260343361645936966e-04,1.928653917275369167e-03,-2.315140266995197038e-11,1.462978590279817581e-02
2.519088098779320717e-03,-6.325441645458340645e-04,-7.596099749207496643e-04,2.103817183524370193e-03,-2.258752386519180533e-11,1.447641476988792419e-02
7.478194311261177063e-04,1.268838241230696440e-04,-5.630254163406789303e-04,1.524654333479702473e-03,-1.344574278305810111e-11,8.886661380529403687e-03
-4.734863992780447006e-03,-4.417119489517062902e-04,7.315225957427173853e-05,2.064242871711030602e-04,1.461153073534227076e-11,-7.439266424626111984e-03
-2.340750535950064659e-03,-2.234158804640173912e-03,-8.734422153793275356e-04,1.828748499974608421e-03,-4.837587361944395425e-12,9.800101397559046745e-04
-7.726478856056928635e-03,-1.068694517016410828e-03,-3.306522921775467694e-05,-1.402851921739056706e-04,2.472760537997054087e-11,-1.494126487523317337e-02
2.434775233268737793e-03,3.591617860365658998e-04,-6.966753862798213959e-04,1.654482097364962101e-03,-2.387179516560866688e-11,1.434558443725109100e-02
-2.503102878108620644e-04,-3.943847259506583214e-04,-6.735225906595587730e-04,1.525228843092918396e-03,-1.328678139733696639e-11,6.040594074875116348e-03
-5.273312795907258987e-03,-6.032058154232800007e-04,4.839785469812341034e-05,2.986171748489141464e-04,1.737730272177717694e-11,-8.814032189548015594e-03
1.649343059398233891e-03,7.831237744539976120e-04,-1.362062903353944421e-04,9.029220091179013252e-04,-1.481528441593660261e-11,1.040434837341308594e-02
-2.701414749026298523e-03,-2.135016955435276031e-03,-6.405538879334926605e-04,1.214480726048350334e-03,-4.666128160940585801e-12,-7.449152763001620770e-04
3.244637628085911274e-04,2.120158751495182514e-04,-3.126905066892504692e-04,1.113752950914204121e-03,-8.098076896556616333e-12,6.672743242233991623e-03
-2.956541487947106361e-03,-4.737250856123864651e-04,-8.420103113166987896e-04,1.061201794072985649e-03,-3.993274461100426720e-12,-8.080395637080073357e-04
-1.565136772114783525e-04,-1.549818320199847221e-03,-6.451359950006008148e-04,1.669962657615542412e-03,-1.174421584287932419e-11,6.228698417544364929e-03
9.653824963606894016e-04,-3.707939176820218563e-04,-7.410401594825088978e-04,1.399604603648185730e-03,-1.840451228918293936e-11,9.534454904496669769e-03
-2.011419041082262993e-03,-1.369780395179986954e-03,-8.113252115435898304e-04,1.727876020595431328e-03,-4.505092045942182821e-12,1.567497267387807369e-03
-5.391052458435297012e-03,-1.406676718033850193e-03,-1.111080491682514548e-04,3.074927662964910269e-04,1.295068826484557789e-11,-8.750034496188163757e-03
-1.123262802138924599e-03,-7.549604633823037148e-04,-4.199861723463982344e-04,6.962043116800487041e-04,-7.343367233736408650e-12,3.228462068364024162e-03
-6.386182270944118500e-03,-1.706458744592964649e-03,-1.555780327180400491e-04,1.622679847059771419e-04,1.702908994372087648e-11,-1.118177734315395355e-02
-2.267175877932459116e-04,-1.216976903378963470e-03,-7.941382355056703091e-04,1.619414309971034527e-03,-1.308256888238323867e-11,6.303860805928707123e-03
8.160770521499216557e-04,-1.471820753067731857e-03,-7.068002596497535706e-04,1.971000339835882187e-03,-1.640765821819822889e-11,9.054843336343765259e-03
-3.398424247279763222e-03,-1.115945982746779919e-03,-7.957214838825166225e-04,9.133818675763905048e-04,-4.100017634428576585e-12,-2.228851662948727608e-03
4.038871731609106064e-03,-3.175952879246324301e-04,-5.288847605697810650e-04,1.942520728334784508e-03,-2.897357180564608115e-11,1.872048527002334595e-02
-4.722154117189347744e-04,-3.211297735106199980e-04,-6.978304008953273296e-04,1.807968015782535076e-03,-9.147113622098856922e-12,5.951557774096727371e-03
-3.788379544857889414e-04,-8.239647722803056240e-04,-5.107538891024887562e-04,1.375814666971564293e-03,-1.157884465391445517e-11,5.167557392269372940e-03
3.056775603909045458e-04,1.016603637253865600e-04,-4.585607966873794794e-04,1.596440910361707211e-03,-1.043932908867395426e-11,7.728018797934055328e-03
1.344161428278312087e-04,1.462944201193749905e-04,-6.236990448087453842e-04,1.615973422303795815e-03,-1.160934629679255536e-11,7.416996639221906662e-03
-5.745858885347843170e-03,-1.775004668161273003e-03,-1.188273672596551478e-04,3.723245754372328520e-04,1.434752924106552641e-11,-9.363373741507530212e-03
2.509004902094602585e-03,-2.800994261633604765e-04,-7.012917776592075825e-04,1.966265961527824402e-03,-2.170253386724052547e-11,1.407619658857584000e-02
9.558156598359346390e-04,-9.548380621708929539e-04,-3.968126256950199604e-04,1.124183065257966518e-03,-1.503269557445729987e-11,8.878338150680065155e-03
-5.145950708538293839e-03,4.094953765161335468e-04,-1.765551423886790872e-04,-1.989066549867857248e-05,1.313771053751411344e-11,-7.671971339732408524e-03
-7.585403975099325180e-03,-4.061716608703136444e-04,1.375399460812332109e-05,-4.498959169723093510e-04,2.436093861357679913e-11,-1.456302497535943985e-02
2.125846454873681068e-03,-1.105400617234408855e-03,-6.375970551744103432e-04,1.970229204744100571e-03,-2.117646509536275090e-11,1.263333857059478760e-02
1.396715291775763035e-03,-1.059805857948958874e-03,-4.155365168116986752e-04,1.351569546386599541e-03,-1.489166429058386143e-11,1.008141692727804184e-02
-4.020455293357372284e-03,-6.906518246978521347e-04,-1.843529171310365200e-04,4.939380451105535030e-04,6.924635344296437012e-12,-5.191260483115911484e-03
-5.888403975404798985e-04,-2.823506481945514679e-03,-6.426306790672242641e-04,1.921907882206141949e-03,-1.460719045720537679e-11,4.811026155948638916e-03
-1.470118695579003543e-05,1.336001674644649029e-03,-1.354912674287334085e-04,3.979317843914031982e-04,-9.660328960381381336e-12,5.909824743866920471e-03
-1.984990667551755905e-03,-7.296398398466408253e-04,-3.399357956368476152e-04,8.648749790154397488e-04,-3.265821207215635624e-12,4.825186624657362700e-04
2.171181375160813332e-03,-9.784823050722479820e-04,-7.111442391760647297e-04,1.926682307384908199e-03,-2.262672167685497726e-11,1.290774159133434296e-02
4.636242738342843950e-05,3.177335893269628286e-04,-6.192958680912852287e-04,1.672146609053015709e-03,-9.444106087441728192e-12,6.897460669279098511e-03
-7.363543380051851273e-03,-1.439322251826524734e-03,1.241298014065250754e-04,-5.727439929614774883e-05,2.439824557665115634e-11,-1.415094360709190369e-02
-6.881185807287693024e-03,-1.295385067351162434e-03,1.868233812274411321e-04,-3.543694328982383013e-04,2.090548047173346191e-11,-1.281286589801311493e-02
7.193588535301387310e-04,-1.335703127551823854e-04,-1.670611673034727573e-04,1.061982242390513420e-03,-5.707750244665632522e-12,7.838414981961250305e-03
-7.469236734323203564e-04,-6.661346415057778358e-04,-3.143124922644346952e-04,8.587625343352556229e-04,-8.416555646872936336e-12,3.912146203219890594e-03
-9.302872349508106709e-04,-1.031709252856671810e-03,-4.601682012435048819e-04,1.322926837019622326e-03,-6.280928901980509238e-12,3.688744502142071724e-03
2.589679323136806488e-03,2.391356974840164185e-04,-2.935104712378233671e-04,1.308247447013854980e-03,-1.671949904913372364e-11,1.300501171499490738e-02
-4.553566686809062958e-03,-9.847759502008557320e-04,-1.710317301331087947e-04,3.963205090258270502e-04,1.118582743792062573e-11,-6.443418096750974655e-03
-6.540722213685512543e-03,-1.441043568775057793e-03,-2.309293195139616728e-04,1.522308593848720193e-04,1.629641560585426419e-11,-1.158723700791597366e-02
-1.470465911552309990e-03,-7.952545420266687870e-04,-4.402091144584119320e-04,6.809875485487282276e-04,-8.159319574152501531e-12,2.297608181834220886e-03
-7.199055980890989304e-03,-8.349281270056962967e-04,4.065327084390446544e-05,-2.415263588773086667e-04,2.315612805670053120e-11,-1.369944401085376740e-02
-5.060328170657157898e-03,-1.518791832495480776e-04,-4.986777203157544136e-04,5.301436758600175381e-04,6.344368173177850068e-12,-6.905956193804740906e-03
-7.459457963705062866e-03,-3.829273045994341373e-04,1.101653979276306927e-04,-4.863388603553175926e-04,2.309854564563895707e-11,-1.434844080358743668e-02
3.246817737817764282e-03,-9.372821077704429626e-04,-6.544088246300816536e-04,2.092790557071566582e-03,-2.858717776388353116e-11,1.625160872936248779e-02
4.040631931275129318e-03,8.440614910796284676e-04,-8.943311695475131273e-05,8.122291765175759792e-04,-2.557763896515741209e-11,1.674671098589897156e-02
7.189331226982176304e-04,1.139327650889754295e-04,-4.782781761605292559e-04,1.313509652391076088e-03,-1.645767896962802013e-11,8.323159068822860718e-03
4.005065187811851501e-03,6.072133546695113182e-04,-3.492971300147473812e-04,1.179150654934346676e-03,-3.006364254765081512e-11,1.758526451885700226e-02
-7.278837263584136963e-03,-4.586149880196899176e-04,1.082285452866926789e-04,-4.805710050277411938e-04,2.125968324995231029e-11,-1.393584068864583969e-02
2.041546977125108242e-04,-8.304954972118139267e-04,-8.072571945376694202e-04,1.912147388793528080e-03,-1.464856708155437559e-11,7.844955660402774811e-03
-3.438650397583842278e-03,-1.559611526317894459e-03,-6.181598291732370853e-04,1.195860444568097591e-03,-1.337727454850390352e-12,-2.709163585677742958e-03
-1.440816093236207962e-03,-6.006601615808904171e-04,-4.978432552888989449e-04,7.626060978509485722e-04,-7.408173900713688198e-12,2.458036178722977638e-03
-3.263950202381238341e-05,-1.550928223878145218e-03,-7.340746233239769936e-04,1.649650861509144306e-03,-1.621772161009005231e-11,6.900148931890726089e-03
-9.102654294110834599e-04,-9.491419768892228603e-04,-6.492635002359747887e-04,1.209990936331450939e-03,-1.110252861868943342e-11,4.102798178791999817e-03
2.009069547057151794e-03,-8.451532921753823757e-04,-7.987574208527803421e-04,2.101454650983214378e-03,-2.336721788287476897e-11,1.297855749726295471e-02
-4.516835033427923918e-04,-8.163726306520402431e-04,-7.350402302108705044e-04,1.581904594786465168e-03,-1.108882083378226469e-11,5.755438003689050674e-03
-2.720689168199896812e-03,-1.041222480125725269e-03,-9.363085846416652203e-04,1.417840365320444107e-03,-4.884000755905892888e-12,6.521373870782554150e-05
-6.106725893914699554e-03,-1.494031748734414577e-04,-3.209196074749343097e-05,-3.303338598925620317e-04,1.409524320178379142e-11,-1.046305242925882339e-02
2.405921259196475148e-04,5.403317481977865100e-05,-7.120494847185909748e-04,1.541022909805178642e-03,-1.630167702215690184e-11,7.503074128180742264e-03
-6.210727617144584656e-03,-8.625322370789945126e-04,-1.067224875441752374e-04,-2.135983813786879182e-04,1.334993660756511602e-11,-1.081164740025997162e-02
-4.955048672854900360e-03,-7.603360427310690284e-05,-3.924224292859435081e-04,3.813466464634984732e-04,7.392035768216675962e-12,-6.954675540328025818e-03
-4.956711549311876297e-03,-3.120108158327639103e-04,-7.900714990682899952e-05,9.238242637366056442e-05,7.689358698381720814e-12,-7.804824039340019226e-03
-1.552902162075042725e-03,-6.740110693499445915e-04,-6.106483051553368568e-04,1.164347515441477299e-03,-4.906302794593919714e-12,2.567035844549536705e-03
1.799151301383972168e-03,-1.175441080704331398e-03,-6.537253502756357193e-04,1.895411871373653412e-03,-2.024282130808074953e-11,1.162019744515419006e-02
1.804545172490179539e-03,-3.346337762195616961e-04,-9.923377074301242828e-04,1.940172282047569752e-03,-2.253323395928763517e-11,1.320694014430046082e-02
-2.724080346524715424e-03,-1.854498521424829960e-03,-3.260942467022687197e-04,1.037042704410851002e-03,5.523832259657357469e-13,-1.242471276782453060e-03
-5.559451878070831299e-03,-1.362628187052905560e-03,5.957037137704901397e-05,1.145833739428780973e-04,1.537729665823661662e-11,-9.503969922661781311e-03
1.462288433685898781e-03,-5.298721371218562126e-04,-6.055555422790348530e-04,1.673385733738541603e-03,-1.851316669410074667e-11,1.085349451750516891e-02
2.721306635066866875e-03,3.836893301922827959e-04,-4.248360346537083387e-04,1.503393868915736675e-03,-1.896801118950186549e-11,1.414638850837945938e-02
-6.293793674558401108e-03,-6.968855741433799267e-04,-2.610897354315966368e-04,4.504215612541884184e-04,1.596919818602771102e-11,-1.099102944135665894e-02
4.270469769835472107e-03,-9.347814921056851745e-05,-4.369351954665035009e-04,1.626338344067335129e-03,-3.371788265260633466e-11,1.913357526063919067e-02
1.044714939780533314e-03,-1.508444664068520069e-03,-6.705765845254063606e-04,2.017776947468519211e-03,-1.683688258258264625e-11,9.804493747651576996e-03
3.423402318730950356e-03,-3.846413164865225554e-04,-6.405246676877140999e-04,1.924837473779916763e-03,-2.964258005722086864e-11,1.726284436881542206e-02
-5.263443570584058762e-03,-1.143643516115844250e-03,-3.039932926185429096e-04,4.794536507688462734e-04,8.847456621496885276e-12,-8.120391517877578735e-03
-5.960511509329080582e-03,-2.267744857817888260e-03,-6.114735879236832261e-05,5.703150964109227061e-05,1.260772996419801117e-11,-1.006426662206649780e-02
5.245711188763380051e-03,1.658862747717648745e-04,-3.495143901091068983e-04,1.557330135256052017e-03,-3.669440098996723520e-11,2.176404185593128204e-02
-2.222542389063164592e-04,-5.851405439898371696e-04,-6.540339090861380100e-04,1.901759183965623379e-03,-9.760410361880911267e-12,6.281414069235324860e-03
-1.190875773318111897e-03,-8.987133041955530643e-04,-6.911545060575008392e-04,1.759422360919415951e-03,-6.793325884463241593e-12,3.678438486531376839e-03
-4.590721800923347473e-03,-1.110353157855570316e-03,9.968563972506672144e-05,-9.825676897889934480e-06,9.677420323428442828e-12,-7.111295126378536224e-03
-6.947494577616453171e-03,-1.043582218699157238e-03,-1.985504495678469539e-04,-9.895324183162301779e-05,1.928848400445382083e-11,-1.258640177547931671e-02
-1.155438367277383804e-03,-1.491194474510848522e-03,-4.691976937465369701e-04,1.347590936347842216e-03,-7.815888561357731135e-12,3.227755427360534668e-03
-3.469837596639990807e-03,-2.677763346582651138e-03,-3.910978848580271006e-04,9.173504658974707127e-04,1.274047490770757740e-12,-2.837199717760086060e-03
3.460899228230118752e-03,-3.923989788745529950e-05,-4.212907515466213226e-04,1.561040291562676430e-03,-2.616734086358096789e-11,1.599867828190326691e-02
3.397512948140501976e-03,6.592061981791630387e-05,-4.852249403484165668e-04,1.592403277754783630e-03,-2.836248423621068326e-11,1.653758808970451355e-02
2.764218021184206009e-03,8.774051093496382236e-04,-4.607600567396730185e-04,9.504559566266834736e-04,-2.338733200157872005e-11,1.424944028258323669e-02
-5.589669104665517807e-03,-9.796530939638614655e-04,-6.801135896239429712e-05,1.803532213671132922e-04,1.574180716334971919e-11,-9.419885464012622833e-03
-8.231010870076715946e-04,1.303080585785210133e-03,-1.896610046969726682e-04,4.761941672768443823e-04,-5.271349329261099115e-12,4.055726807564496994e-03
-7.177168037742376328e-03,-1.240530982613563538e-03,-4.854507642448879778e-05,-9.812921052798628807e-05,2.173227743595962380e-11,-1.346318330615758896e-02
2.761300420388579369e-03,1.119075575843453407e-03,-3.289573651272803545e-04,1.203725580126047134e-03,-2.233683550623144498e-11,1.434763055294752121e-02
-6.894055288285017014e-03,-1.634019077755510807e-03,-3.903505858033895493e-04,2.272048586746677756e-04,1.611940962653601872e-11,-1.214114390313625336e-02
-1.602124655619263649e-03,-5.756950704380869865e-04,-3.885868936777114868e-04,8.852325263433158398e-04,-6.956905537758295566e-12,1.550932531245052814e-03
4.064239328727126122e-05,-1.941263908520340919e-03,-8.155842660926282406e-04,2.222994575276970863e-03,-1.509154259893286110e-11,7.391355931758880615e-03
-5.634378641843795776e-03,1.268007181352004409e-04,1.537223870400339365e-04,-3.935278800781816244e-04,1.514736773511327073e-11,-9.628536179661750793e-03
-4.232494160532951355e-03,-1.608826452866196632e-03,-5.126871110405772924e-05,2.393422910245135427e-04,7.586261480119205203e-12,-5.646046251058578491e-03
1.270813052542507648e-03,-1.665193121880292892e-03,-9.038462303578853607e-04,1.815918600186705589e-03,-2.378685443060746252e-11,1.079423632472753525e-02
4.949801601469516754e-03,-4.492890438996255398e-04,-4.801306640729308128e-04,1.757890800945460796e-03,-3.847748161756037177e-11,2.108250372111797333e-02
